total_cases,new_cases,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,cases_test_ratio,target,cases_lag_1,cases_lag_2
32424234.0,231658.0,434367.0,3142.0,448.86,22747.09,304.73,2.2,0.32,0.98,506256239.0,1680081.0,359.67,1.19,1804543.0,1.28,0.02,56.4,580771824.0,451186857.0,129584967.0,4406004.0,4798380.0,40.98,31.84,9.14,3386.0,3651182.0,0.26,69.56,0.12837481380337637,0.0,0.0,0.0
32424234.0,0.0,434367.0,0.0,448.86,22747.09,304.73,0.0,0.32,1.02,507551399.0,1295160.0,360.59,0.92,1820821.0,1.29,0.02,56.9,582239230.0,452207578.0,130031652.0,1467406.0,4531313.0,41.08,31.91,9.18,3197.0,3360829.0,0.24,69.55,0.0,0.0,231658.0,0.0
32424234.0,0.0,434367.0,0.0,448.86,22747.09,304.73,0.0,0.32,1.05,509391792.0,1840393.0,361.9,1.31,1823181.0,1.3,0.02,56.3,588731504.0,456880623.0,131850881.0,6492274.0,4601598.0,41.54,32.24,9.3,3247.0,3346521.0,0.24,69.54,0.0,0.0,0.0,231658.0
32424234.0,0.0,434367.0,0.0,448.86,22747.09,304.73,0.0,0.32,1.09,511184547.0,1792755.0,363.17,1.27,1822495.0,1.3,0.02,54.0,597923238.0,463341344.0,134581894.0,9191734.0,5110246.0,42.19,32.69,9.5,3606.0,3663250.0,0.26,69.51,0.0,0.0,0.0,0.0
32424234.0,0.0,434367.0,0.0,448.86,22747.09,304.73,0.0,0.32,1.1,513129378.0,1944831.0,364.55,1.38,1832648.0,1.3,0.02,52.5,604391211.0,468130627.0,136260584.0,6467973.0,5399358.0,42.65,33.03,9.61,3810.0,3859226.0,0.27,69.5,0.0,0.0,0.0,0.0
32424234.0,0.0,434367.0,0.0,448.86,22747.09,304.73,0.0,0.32,1.11,514954309.0,1824931.0,365.85,1.3,1750658.0,1.24,0.02,47.7,615540527.0,476059071.0,139481456.0,11149316.0,6047866.0,43.43,33.59,9.84,4268.0,4279553.0,0.3,69.46,0.0,0.0,0.0,0.0
32424234.0,0.0,434367.0,0.0,448.86,22747.09,304.73,0.0,0.32,1.11,516887602.0,1933293.0,367.22,1.37,1758778.0,1.25,0.02,45.5,625864766.0,483512657.0,142352109.0,10324239.0,7071278.0,44.16,34.12,10.04,4990.0,5031396.0,0.36,69.44,0.0,12.509124741672334,0.0,0.0
32695030.0,270796.0,437830.0,3463.0,494.71,22937.07,307.16,2.43,0.35,1.1,518642929.0,1755327.0,368.47,1.25,1769527.0,1.26,0.02,42.9,632587851.0,488153607.0,144434244.0,6723085.0,7402290.0,44.64,34.45,10.19,5223.0,5280964.0,0.37,69.41,0.15303289916859186,0.0,0.0,0.0
32695030.0,0.0,437830.0,0.0,494.71,22937.07,307.16,0.0,0.35,1.08,520146525.0,1503596.0,369.54,1.07,1799304.0,1.28,0.02,42.8,639305611.0,493077195.0,146228416.0,6717760.0,8152340.0,45.11,34.79,10.32,5753.0,5838517.0,0.41,69.4,0.0,0.0,270796.0,0.0
32695030.0,0.0,437830.0,0.0,494.71,22937.07,307.16,0.0,0.35,1.06,521541098.0,1394573.0,370.53,0.99,1735615.0,1.23,0.02,40.7,644799225.0,497002083.0,147797142.0,5493614.0,8009674.0,45.5,35.07,10.43,5652.0,5731637.0,0.4,69.38,0.0,0.0,0.0,270796.0
32695030.0,0.0,437830.0,0.0,494.71,22937.07,307.16,0.0,0.35,1.05,523184293.0,1643195.0,371.7,1.17,1714249.0,1.22,0.02,40.1,661576916.0,509668131.0,151908785.0,16777691.0,9093383.0,46.68,35.96,10.72,6417.0,6618112.0,0.47,69.34,0.0,0.0,0.0,0.0
32695030.0,0.0,437830.0,0.0,494.71,22937.07,307.16,0.0,0.35,1.01,528240038.0,1704970.0,375.29,1.21,1621777.0,1.15,0.03,38.7,677744969.0,521015869.0,156729100.0,2090034.0,7411458.0,47.82,36.76,11.06,5230.0,5357602.0,0.38,69.29,0.0,12.590123428254264,0.0,0.0
32988673.0,293643.0,440533.0,2703.0,386.14,23143.07,309.05,1.9,0.27,0.99,530058218.0,1818180.0,376.58,1.29,1630756.0,1.16,0.03,39.4,684515513.0,525319361.0,159196152.0,6770544.0,7418237.0,48.3,37.07,11.23,5235.0,5309393.0,0.38,69.27,0.1800654542644919,0.0,0.0,0.0
32988673.0,0.0,440533.0,0.0,386.14,23143.07,309.05,0.0,0.27,0.96,531468867.0,1410649.0,377.58,1.0,1617477.0,1.15,0.03,39.0,688453563.0,527862293.0,160591270.0,3938050.0,7021136.0,48.58,37.25,11.33,4954.0,4969300.0,0.35,69.26,0.0,0.0,293643.0,0.0
32988673.0,0.0,440533.0,0.0,386.14,23143.07,309.05,0.0,0.27,0.94,533189348.0,1720481.0,378.8,1.22,1664036.0,1.18,0.02,40.7,699668404.0,536004002.0,163664402.0,11214841.0,7838454.0,49.37,37.82,11.55,5531.0,5571703.0,0.39,69.23,0.0,0.0,0.0,293643.0
32988673.0,0.0,440533.0,0.0,386.14,23143.07,309.05,0.0,0.27,0.92,534943093.0,1753745.0,380.05,1.25,1679829.0,1.19,0.02,41.7,710550810.0,543462433.0,167088377.0,10882406.0,6996271.0,50.14,38.35,11.79,4937.0,4827757.0,0.34,63.64,0.0,0.0,0.0,0.0
32988673.0,0.0,440533.0,0.0,386.14,23143.07,309.05,0.0,0.27,0.89,536817243.0,1874150.0,381.38,1.33,1708223.0,1.21,0.02,44.0,720910239.0,550694661.0,170215578.0,10359429.0,7304945.0,50.87,38.86,12.01,5155.0,5009528.0,0.35,63.61,0.0,0.0,0.0,0.0
32988673.0,0.0,440533.0,0.0,386.14,23143.07,309.05,0.0,0.27,0.88,538604854.0,1787611.0,382.65,1.27,1724255.0,1.23,0.02,46.0,724114731.0,552964723.0,171150008.0,3204492.0,6922828.0,51.1,39.02,12.08,4885.0,4756696.0,0.34,63.6,0.0,0.0,0.0,0.0
32988673.0,0.0,440533.0,0.0,386.14,23143.07,309.05,0.0,0.27,0.87,540196989.0,1592135.0,383.78,1.13,1708136.0,1.21,0.02,48.2,733428972.0,558984568.0,174444404.0,9314241.0,7954858.0,51.75,39.44,12.31,5613.0,5424100.0,0.38,63.57,0.0,12.422187553701924,0.0,0.0
33236921.0,248248.0,442655.0,2122.0,303.14,23317.23,310.54,1.49,0.21,0.87,541805829.0,1608840.0,384.92,1.14,1678230.0,1.19,0.02,49.7,740278136.0,563337272.0,176940864.0,6849164.0,7966089.0,52.24,39.75,12.49,5621.0,5431130.0,0.38,63.55,0.14792242545871218,0.0,0.0,0.0
33236921.0,0.0,442655.0,0.0,303.14,23317.23,310.54,0.0,0.21,0.87,543014076.0,1208247.0,385.78,0.86,1649316.0,1.17,0.02,50.0,750284569.0,570046655.0,180237914.0,10006433.0,8833001.0,52.94,40.22,12.72,6233.0,6026337.0,0.42,63.51,0.0,0.0,248248.0,0.0
33236921.0,0.0,442655.0,0.0,303.14,23317.23,310.54,0.0,0.21,0.88,544444967.0,1430891.0,386.8,1.02,1607946.0,1.14,0.02,51.2,752714069.0,571662310.0,181051759.0,2429500.0,7577952.0,53.11,40.34,12.78,5347.0,5094044.0,0.36,63.5,0.0,0.0,0.0,248248.0
33236921.0,0.0,442655.0,0.0,303.14,23317.23,310.54,0.0,0.21,0.89,546055796.0,1610829.0,387.94,1.14,1587529.0,1.13,0.02,53.6,761350715.0,576856263.0,184494452.0,8636646.0,7257129.0,53.72,40.7,13.02,5121.0,4770547.0,0.34,63.47,0.0,0.0,0.0,0.0
33236921.0,0.0,442655.0,0.0,303.14,23317.23,310.54,0.0,0.21,0.91,547701729.0,1645933.0,389.11,1.17,1554927.0,1.1,0.02,52.6,771341641.0,582842108.0,188499533.0,9990926.0,7204486.0,54.43,41.13,13.3,5084.0,4592492.0,0.32,63.43,0.0,0.0,0.0,0.0
33236921.0,0.0,442655.0,0.0,303.14,23317.23,310.54,0.0,0.21,0.92,549229149.0,1527420.0,390.2,1.08,1517756.0,1.08,0.02,50.8,777387850.0,586105233.0,191282617.0,6046209.0,7610446.0,54.85,41.36,13.5,5370.0,4734359.0,0.33,63.4,0.0,0.0,0.0,0.0
33236921.0,0.0,442655.0,0.0,303.14,23317.23,310.54,0.0,0.21,0.92,550780273.0,1551124.0,391.3,1.1,1511898.0,1.07,0.02,50.1,796015119.0,597205296.0,198809823.0,18627269.0,8940878.0,56.17,42.14,14.03,6309.0,5460104.0,0.38,63.33,0.0,12.260764408575733,0.0,0.0
33448163.0,211242.0,444838.0,2183.0,311.86,23465.43,312.07,1.53,0.22,0.92,552340168.0,1559895.0,392.41,1.11,1504906.0,1.07,0.02,49.2,804778696.0,602206789.0,202571907.0,8763577.0,9214366.0,56.79,42.49,14.29,6502.0,5552788.0,0.39,63.3,0.14036880684321357,0.0,0.0,0.0
33448163.0,0.0,444838.0,0.0,311.86,23465.43,312.07,0.0,0.22,0.92,553621766.0,1281598.0,393.32,0.91,1515384.0,1.08,0.02,49.3,812232516.0,606563237.0,205669279.0,7453820.0,8849707.0,57.31,42.8,14.51,6245.0,5216655.0,0.37,63.26,0.0,0.0,211242.0,0.0
33448163.0,0.0,444838.0,0.0,311.86,23465.43,312.07,0.0,0.22,0.91,555035717.0,1413951.0,394.32,1.0,1512964.0,1.08,0.02,49.3,821836262.0,612360533.0,209475729.0,9603746.0,9874599.0,57.99,43.21,14.78,6968.0,5814032.0,0.41,63.23,0.0,0.0,0.0,211242.0
33448163.0,0.0,444838.0,0.0,311.86,23465.43,312.07,0.0,0.22,0.9,556754282.0,1718565.0,395.54,1.22,1528355.0,1.09,0.02,49.5,827297973.0,615659928.0,211638045.0,5461711.0,9421037.0,58.38,43.44,14.93,6648.0,5543381.0,0.39,63.21,0.0,0.0,0.0,0.0
33448163.0,0.0,444838.0,0.0,311.86,23465.43,312.07,0.0,0.22,0.9,558367013.0,1612731.0,396.69,1.15,1523612.0,1.08,0.02,50.1,837239837.0,621209052.0,216030785.0,9941864.0,9414028.0,59.08,43.83,15.24,6643.0,5480992.0,0.39,63.16,0.0,0.0,0.0,0.0
33448163.0,0.0,444838.0,0.0,311.86,23465.43,312.07,0.0,0.22,0.89,559932709.0,1565696.0,397.8,1.11,1529080.0,1.09,0.02,51.7,847653817.0,627322598.0,220331219.0,10413980.0,10037995.0,59.81,44.27,15.55,7083.0,5888195.0,0.42,63.12,0.0,0.0,0.0,0.0
33448163.0,0.0,444838.0,0.0,311.86,23465.43,312.07,0.0,0.22,0.88,561661383.0,1728674.0,399.03,1.23,1554444.0,1.1,0.02,53.2,852156699.0,629574531.0,222582168.0,4502882.0,8020226.0,60.13,44.42,15.71,5659.0,4624176.0,0.33,63.1,0.0,12.228729040093528,0.0,0.0
33652745.0,204582.0,446918.0,2080.0,297.14,23608.95,313.53,1.46,0.21,0.87,563243245.0,1581862.0,400.16,1.12,1557582.0,1.11,0.02,54.4,855791746.0,631601656.0,224190090.0,3635047.0,7287579.0,60.39,44.57,15.82,5142.0,4199267.0,0.3,63.08,0.13134580950100253,0.0,0.0,0.0
33652745.0,0.0,446918.0,0.0,297.14,23608.95,313.53,0.0,0.21,0.85,564408251.0,1165006.0,400.98,0.83,1540926.0,1.1,0.02,55.9,868774116.0,639303166.0,229470950.0,12982370.0,8077371.0,61.3,45.11,16.19,5700.0,4677133.0,0.33,63.03,0.0,0.0,204582.0,0.0
33652745.0,0.0,446918.0,0.0,297.14,23608.95,313.53,0.0,0.21,0.84,565730031.0,1321780.0,401.92,0.94,1527759.0,1.08,0.02,57.8,873244661.0,641845931.0,231398730.0,4470545.0,7344057.0,61.62,45.29,16.33,5182.0,4212200.0,0.3,63.01,0.0,0.0,0.0,204582.0
33652745.0,0.0,446918.0,0.0,297.14,23608.95,313.53,0.0,0.21,0.84,567450185.0,1720154.0,403.14,1.22,1527986.0,1.09,0.02,60.6,879692465.0,645293313.0,234399152.0,6447804.0,7484927.0,62.07,45.53,16.54,5282.0,4233341.0,0.3,62.98,0.0,0.0,0.0,0.0
33652745.0,0.0,446918.0,0.0,297.14,23608.95,313.53,0.0,0.21,0.85,568956439.0,1506254.0,404.21,1.07,1512775.0,1.08,0.02,61.6,886425292.0,648949043.0,237476249.0,6732827.0,7026494.0,62.55,45.79,16.76,4958.0,3962856.0,0.28,62.95,0.0,0.0,0.0,0.0
33652745.0,0.0,446918.0,0.0,297.14,23608.95,313.53,0.0,0.21,0.85,570477338.0,1520899.0,405.29,1.08,1506376.0,1.07,0.02,63.3,893203984.0,652744197.0,240459787.0,6778692.0,6507167.0,63.03,46.06,16.97,4592.0,3631657.0,0.26,62.92,0.0,0.0,0.0,0.0
33652745.0,0.0,446918.0,0.0,297.14,23608.95,313.53,0.0,0.21,0.85,571994990.0,1517652.0,406.37,1.08,1476230.0,1.05,0.02,64.1,901004270.0,656956299.0,244047971.0,7800286.0,6978224.0,63.58,46.36,17.22,4924.0,3911681.0,0.28,62.89,0.0,11.99014673427238,0.0,0.0
33813903.0,161158.0,448817.0,1899.0,271.29,23722.01,314.87,1.33,0.19,0.85,573260724.0,1265734.0,407.27,0.9,1431068.0,1.02,0.02,64.2,906155473.0,659744381.0,246411092.0,5151203.0,7194818.0,63.94,46.55,17.39,5077.0,4020389.0,0.28,62.86,0.11261371743780349,0.0,0.0,0.0
33813903.0,0.0,448817.0,0.0,271.29,23722.01,314.87,0.0,0.19,0.85,574252400.0,991676.0,407.98,0.7,1406307.0,1.0,0.02,63.3,911080329.0,662266667.0,248813662.0,4924856.0,6043745.0,64.29,46.73,17.56,4265.0,3280500.0,0.23,62.84,0.0,0.0,161158.0,0.0
33813903.0,0.0,448817.0,0.0,271.29,23722.01,314.87,0.0,0.19,0.84,575394042.0,1141642.0,408.79,0.81,1380573.0,0.98,0.02,62.2,918129250.0,666078231.0,252051019.0,7048921.0,6412084.0,64.79,47.0,17.79,4525.0,3461757.0,0.24,62.81,0.0,0.0,0.0,161158.0
33813903.0,0.0,448817.0,0.0,271.29,23722.01,314.87,0.0,0.19,0.84,576803867.0,1409825.0,409.79,1.0,1336240.0,0.95,0.02,60.6,923526951.0,668975929.0,254551022.0,5397701.0,6262069.0,65.17,47.2,17.96,4419.0,3383231.0,0.24,62.79,0.0,0.0,0.0,0.0
33813903.0,0.0,448817.0,0.0,271.29,23722.01,314.87,0.0,0.19,0.84,578657484.0,1853617.0,411.11,1.32,1385864.0,0.98,0.02,65.2,927173859.0,670864526.0,256309333.0,3646908.0,5821224.0,65.42,47.34,18.09,4108.0,3130783.0,0.22,62.77,0.0,0.0,0.0,0.0
33813903.0,0.0,448817.0,0.0,271.29,23722.01,314.87,0.0,0.19,0.84,580043190.0,1385706.0,412.09,0.98,1366550.0,0.97,0.02,66.3,935219767.0,675161305.0,260058462.0,8045908.0,6002255.0,65.99,47.64,18.35,4235.0,3202444.0,0.23,62.73,0.0,0.0,0.0,0.0
33813903.0,0.0,448817.0,0.0,271.29,23722.01,314.87,0.0,0.19,0.84,581312481.0,1269291.0,412.99,0.9,1331070.0,0.95,0.02,66.8,943033918.0,679245181.0,263788737.0,7814151.0,6004235.0,66.54,47.93,18.61,4237.0,3184126.0,0.22,62.7,0.0,11.846343040862212,0.0,0.0
33953475.0,139572.0,450589.0,1772.0,253.14,23819.93,316.11,1.24,0.18,0.84,582595693.0,1283212.0,413.9,0.91,1333567.0,0.95,0.01,68.2,951139832.0,683498355.0,267641477.0,8105914.0,6426337.0,67.12,48.23,18.89,4535.0,3393425.0,0.24,62.66,0.10466057973796612,0.0,0.0,0.0
33953475.0,0.0,450589.0,0.0,253.14,23819.93,316.11,0.0,0.18,0.83,583631490.0,1035797.0,414.64,0.74,1339870.0,0.95,0.01,70.6,954908095.0,685337489.0,269570606.0,3768263.0,6261109.0,67.38,48.36,19.02,4418.0,3295832.0,0.23,62.64,0.0,0.0,139572.0,0.0
33953475.0,0.0,450589.0,0.0,253.14,23819.93,316.11,0.0,0.18,0.83,585038043.0,1406553.0,415.64,1.0,1377714.0,0.98,0.01,74.3,961339629.0,688686928.0,272652701.0,6431534.0,6172911.0,67.84,48.6,19.24,4356.0,3229814.0,0.23,59.83,0.0,0.0,0.0,139572.0
33953475.0,0.0,450589.0,0.0,253.14,23819.93,316.11,0.0,0.18,0.83,586363442.0,1325399.0,416.58,0.94,1365654.0,0.97,0.01,75.6,965904347.0,690968314.0,274936033.0,4564718.0,6053914.0,68.16,48.76,19.4,4272.0,3141769.0,0.22,59.81,0.0,0.0,0.0,0.0
33953475.0,0.0,450589.0,0.0,253.14,23819.93,316.11,0.0,0.18,0.83,587664525.0,1301083.0,417.5,0.92,1286720.0,0.91,0.01,73.8,968362051.0,692134805.0,276227246.0,2457704.0,5884027.0,68.33,48.84,19.49,4152.0,3038611.0,0.21,59.79,0.0,0.0,0.0,0.0
33953475.0,0.0,450589.0,0.0,253.14,23819.93,316.11,0.0,0.18,0.83,588844673.0,1180148.0,418.34,0.84,1257355.0,0.89,0.01,74.4,971163447.0,693416137.0,277747310.0,2801396.0,5134811.0,68.53,48.93,19.6,3623.0,2607833.0,0.18,59.78,0.0,0.0,0.0,0.0
33953475.0,0.0,450589.0,0.0,253.14,23819.93,316.11,0.0,0.18,0.84,589835258.0,990585.0,419.05,0.7,1217540.0,0.86,0.01,74.6,972686142.0,693992112.0,278694030.0,1522695.0,4236032.0,68.64,48.97,19.67,2989.0,2106704.0,0.15,59.77,0.0,11.646100544122644,0.0,0.0
34067719.0,114244.0,452124.0,1535.0,219.29,23900.07,317.19,1.08,0.15,0.85,590935381.0,1100123.0,419.83,0.78,1191384.0,0.85,0.01,76.0,976344696.0,695536360.0,280808336.0,3658554.0,3600695.0,68.89,49.08,19.81,2541.0,1719715.0,0.12,59.75,0.0958917562332915,0.0,0.0,0.0
34067719.0,0.0,452124.0,0.0,219.29,23900.07,317.19,0.0,0.15,0.87,591924874.0,989493.0,420.53,0.7,1184769.0,0.84,0.01,76.5,978954738.0,696638920.0,282315818.0,2610042.0,3435235.0,69.08,49.16,19.92,2424.0,1614490.0,0.11,59.73,0.0,0.0,114244.0,0.0
34067719.0,0.0,452124.0,0.0,219.29,23900.07,317.19,0.0,0.15,0.88,593106188.0,1181314.0,421.37,0.84,1152592.0,0.82,0.01,75.2,987113051.0,700140298.0,286972753.0,8158313.0,3681917.0,69.65,49.4,20.25,2598.0,1636196.0,0.12,59.69,0.0,0.0,0.0,114244.0
34067719.0,0.0,452124.0,0.0,219.29,23900.07,317.19,0.0,0.15,0.89,594429890.0,1323702.0,422.31,0.94,1152350.0,0.82,0.01,75.6,997399032.0,705846235.0,291552797.0,10285981.0,4499241.0,70.38,49.81,20.57,3175.0,2125417.0,0.15,59.64,0.0,0.0,0.0,0.0
34067719.0,0.0,452124.0,0.0,219.29,23900.07,317.19,0.0,0.15,0.9,595742218.0,1312328.0,423.24,0.93,1153956.0,0.82,0.01,76.5,1003204289.0,709552033.0,293652256.0,5805257.0,4977463.0,70.79,50.07,20.72,3512.0,2488175.0,0.18,59.62,0.0,0.0,0.0,0.0
34067719.0,0.0,452124.0,0.0,219.29,23900.07,317.19,0.0,0.15,0.91,597066481.0,1324263.0,424.18,0.94,1174544.0,0.83,0.01,77.6,1009945663.0,712404590.0,297541073.0,6741374.0,5540317.0,71.26,50.27,21.0,3909.0,2712636.0,0.19,59.58,0.0,0.0,0.0,0.0
34067719.0,0.0,452124.0,0.0,219.29,23900.07,317.19,0.0,0.15,0.91,598431162.0,1364681.0,425.15,0.97,1227986.0,0.87,0.01,79.8,1013637431.0,714084133.0,299553298.0,3691768.0,5850184.0,71.53,50.39,21.14,4128.0,2870289.0,0.2,59.56,0.0,11.587569007965994,0.0,0.0
34175468.0,107749.0,454269.0,2145.0,306.43,23975.66,318.69,1.5,0.22,0.91,599771320.0,1340158.0,426.11,0.95,1262277.0,0.9,0.01,81.5,1022267850.0,717676310.0,304591540.0,8630419.0,6560451.0,72.13,50.64,21.49,4629.0,3162850.0,0.22,59.52,0.08536075254420976,0.0,0.0,0.0
34175468.0,0.0,454269.0,0.0,306.43,23975.66,318.69,0.0,0.22,0.9,600769717.0,998397.0,426.82,0.71,1263549.0,0.9,0.01,82.0,1024149949.0,718444141.0,305705808.0,1882099.0,6456459.0,72.27,50.7,21.57,4556.0,3115032.0,0.22,53.95,0.0,0.0,107749.0,0.0
34175468.0,0.0,454269.0,0.0,306.43,23975.66,318.69,0.0,0.22,0.9,601901543.0,1131826.0,427.62,0.8,1256479.0,0.89,0.01,82.5,1030850079.0,721149084.0,309700995.0,6700130.0,6248147.0,72.74,50.89,21.85,4409.0,3001255.0,0.21,53.91,0.0,0.0,0.0,107749.0
34175468.0,0.0,454269.0,0.0,306.43,23975.66,318.69,0.0,0.22,0.9,603207505.0,1305962.0,428.55,0.93,1253945.0,0.89,0.01,84.1,1036568410.0,723424864.0,313143546.0,5718331.0,5595625.0,73.14,51.05,22.1,3948.0,2511233.0,0.18,53.87,0.0,0.0,0.0,0.0
34175468.0,0.0,454269.0,0.0,306.43,23975.66,318.69,0.0,0.22,0.89,604498405.0,1290900.0,429.46,0.92,1250884.0,0.89,0.01,85.1,1042458533.0,725633405.0,316825128.0,5890123.0,5607749.0,73.56,51.2,22.36,3957.0,2297339.0,0.16,53.84,0.0,0.0,0.0,0.0
34175468.0,0.0,454269.0,0.0,306.43,23975.66,318.69,0.0,0.22,0.89,605885769.0,1387364.0,430.45,0.99,1259898.0,0.9,0.01,87.4,1051708635.0,729199887.0,322508748.0,9250102.0,5966139.0,74.21,51.45,22.76,4210.0,2399328.0,0.17,53.78,0.0,0.0,0.0,0.0
34175468.0,0.0,454269.0,0.0,306.43,23975.66,318.69,0.0,0.22,0.88,607062619.0,1176850.0,431.29,0.84,1233065.0,0.88,0.01,88.2,1058489433.0,731811996.0,326677437.0,6780798.0,6407429.0,74.69,51.64,23.05,4521.0,2532552.0,0.18,53.74,0.0,11.491017222421348,0.0,0.0
34273300.0,97832.0,458186.0,3917.0,559.57,24044.3,321.44,2.75,0.39,0.88,608319915.0,1257296.0,432.18,0.89,1221228.0,0.87,0.01,89.0,1062631351.0,733542729.0,329088622.0,4141918.0,5766214.0,74.98,51.76,23.22,4069.0,2266631.0,0.16,53.72,0.0801094634994747,0.0,0.0,0.0
34273300.0,0.0,458186.0,0.0,559.57,24044.3,321.44,0.0,0.39,0.88,609201294.0,881379.0,432.8,0.63,1204511.0,0.86,0.01,89.7,1067654329.0,735580368.0,332073961.0,5022978.0,6214911.0,75.34,51.9,23.43,4385.0,2448032.0,0.17,53.69,0.0,0.0,97832.0,0.0
34273300.0,0.0,458186.0,0.0,559.57,24044.3,321.44,0.0,0.39,0.87,610210339.0,1009045.0,433.52,0.72,1186971.0,0.84,0.01,89.8,1069718646.0,736446575.0,333272071.0,2064317.0,5552652.0,75.48,51.97,23.52,3918.0,2185356.0,0.15,53.68,0.0,0.0,0.0,97832.0
34273300.0,0.0,458186.0,0.0,559.57,24044.3,321.44,0.0,0.39,0.87,611278853.0,1068514.0,434.28,0.76,1153050.0,0.82,0.01,90.5,1075059421.0,738501950.0,336557471.0,5340775.0,5498716.0,75.86,52.11,23.75,3880.0,2153869.0,0.15,53.64,0.0,0.0,0.0,0.0
34273300.0,0.0,458186.0,0.0,559.57,24044.3,321.44,0.0,0.39,0.88,612346767.0,1067914.0,435.04,0.76,1121195.0,0.8,0.01,89.6,1077107323.0,739357801.0,337749522.0,2047902.0,4949827.0,76.0,52.17,23.83,3493.0,1960628.0,0.14,53.63,0.0,0.0,0.0,0.0
34273300.0,0.0,458186.0,0.0,559.57,24044.3,321.44,0.0,0.39,0.88,613017614.0,670847.0,435.52,0.48,1018835.0,0.72,0.01,84.7,1077793623.0,739594039.0,338199584.0,686300.0,3726427.0,76.05,52.19,23.86,2629.0,1484879.0,0.1,53.63,0.0,0.0,0.0,0.0
34273300.0,0.0,458186.0,0.0,559.57,24044.3,321.44,0.0,0.39,0.89,613965751.0,948137.0,436.19,0.67,986162.0,0.7,0.01,84.0,1080177477.0,740368395.0,339809082.0,2383854.0,3098292.0,76.22,52.24,23.98,2186.0,1222343.0,0.09,53.61,0.0,11.31736060142441,0.0,0.0
34355536.0,82236.0,460791.0,2605.0,372.14,24101.99,323.27,1.83,0.26,0.9,614885747.0,919996.0,436.84,0.65,937976.0,0.67,0.01,80.9,1083142285.0,741210655.0,341931630.0,2964808.0,2930133.0,76.43,52.3,24.13,2068.0,1095418.0,0.08,53.59,0.08767379157484671,0.0,0.0,0.0
34355536.0,0.0,460791.0,0.0,372.14,24101.99,323.27,0.0,0.26,0.91,616071949.0,1186202.0,437.69,0.84,981522.0,0.7,0.01,85.0,1088236037.0,742750155.0,345485882.0,5093752.0,2940244.0,76.79,52.41,24.38,2075.0,1024255.0,0.07,53.56,0.0,0.0,82236.0,0.0
34355536.0,0.0,460791.0,0.0,372.14,24101.99,323.27,0.0,0.26,0.92,617223931.0,1151982.0,438.5,0.82,1001942.0,0.71,0.01,87.2,1092148139.0,743984381.0,348163758.0,3912102.0,3204213.0,77.07,52.5,24.57,2261.0,1076829.0,0.08,47.98,0.0,0.0,0.0,82236.0
34355536.0,0.0,460791.0,0.0,372.14,24101.99,323.27,0.0,0.26,0.92,618502659.0,1278728.0,439.41,0.91,1031972.0,0.73,0.01,89.6,1097806371.0,745597244.0,352209127.0,5658232.0,3249564.0,77.46,52.61,24.85,2293.0,1013613.0,0.07,47.94,0.0,0.0,0.0,0.0
34355536.0,0.0,460791.0,0.0,372.14,24101.99,323.27,0.0,0.26,0.93,619902064.0,1399405.0,440.41,0.99,1079328.0,0.77,0.01,93.9,1102775592.0,746872225.0,355903367.0,4969221.0,3666896.0,77.82,52.7,25.11,2587.0,1073489.0,0.08,47.9,0.0,0.0,0.0,0.0
34355536.0,0.0,460791.0,0.0,372.14,24101.99,323.27,0.0,0.26,0.93,621067350.0,1165286.0,441.24,0.83,1149962.0,0.82,0.01,98.9,1111423316.0,749179463.0,362243853.0,8647724.0,4804242.0,78.43,52.86,25.56,3390.0,1369346.0,0.1,47.84,0.0,0.0,0.0,0.0
34355536.0,0.0,460791.0,0.0,372.14,24101.99,323.27,0.0,0.26,0.92,622333939.0,1266589.0,442.14,0.9,1195455.0,0.85,0.01,102.3,1119180353.0,751481608.0,367698745.0,7757037.0,5571839.0,78.97,53.03,25.95,3932.0,1587602.0,0.11,47.79,0.0,11.3116901657049,0.0,0.0
34437307.0,81771.0,463530.0,2739.0,391.29,24159.36,325.19,1.92,0.28,0.91,623751344.0,1417405.0,443.14,1.01,1266514.0,0.9,0.01,110.1,1122889436.0,752662221.0,370227215.0,3709083.0,5678164.0,79.23,53.11,26.12,4007.0,1635938.0,0.12,49.82,0.06456378329510506,0.0,0.0,0.0
34437307.0,0.0,463530.0,0.0,391.29,24159.36,325.19,0.0,0.28,0.91,624666542.0,915198.0,443.79,0.65,1227799.0,0.87,0.01,108.4,1126981490.0,753932806.0,373048684.0,4092054.0,5535065.0,79.52,53.2,26.32,3906.0,1597522.0,0.11,49.78,0.0,0.0,81771.0,0.0
